"701,2,2024-01-26,22:21:42,Urpay,Marian,09:45:00,11:00:00,11:25:00,12:40:00,00:25:00,""En proceso"",9,""luis huaney"",1"
"702,3,2024-01-26,22:21:42,Urpay,Marian,13:05:00,14:20:00,14:45:00,16:00:00,00:25:00,""En proceso"",9,""luis huaney"",1"
"703,4,2024-01-26,22:21:42,Urpay,Marian,16:25:00,17:40:00,18:05:00,19:20:00,00:25:00,""En proceso"",9,""luis huaney"",1"
"704,1,2024-01-26,22:21:42,Urpay,Marian,07:02:30,08:17:30,08:42:30,09:57:30,00:25:00,""En proceso"",11,""luis huaney"",1"
"705,2,2024-01-26,22:21:42,Urpay,Marian,10:22:30,11:37:30,12:02:30,13:17:30,00:25:00,""En proceso"",11,""luis huaney"",1"
"706,3,2024-01-26,22:21:42,Urpay,Marian,13:42:30,14:57:30,15:22:30,16:37:30,00:25:00,""En proceso"",11,""luis huaney"",1"
"707,4,2024-01-26,22:21:42,Urpay,Marian,17:02:30,18:17:30,18:42:30,19:57:30,00:25:00,""En proceso"",11,""luis huaney"",1"
"708,1,2024-01-28,19:34:37,Urpay,Marian,05:00:00,06:08:00,07:05:00,08:20:00,00:25:00,""En proceso"",6,""luis huaney"",1"
"709,2,2024-01-28,19:34:37,Urpay,Marian,08:45:00,10:00:00,10:25:00,11:40:00,00:25:00,""En proceso"",6,""luis huaney"",1"
"710,3,2024-01-28,19:34:37,Urpay,Marian,12:05:00,13:20:00,13:45:00,15:00:00,00:25:00,""En proceso :1/3"",6,""luis huaney"",1"
"711,1,2024-01-28,19:34:37,Urpay,Marian,06:02:30,07:17:30,07:42:30,08:57:30,00:25:00,""En proceso"",8,""luis huaney"",1"
"712,2,2024-01-28,19:34:37,Urpay,Marian,09:22:30,10:37:30,11:02:30,12:17:30,00:25:00,""En proceso"",8,""luis huaney"",1"
"713,3,2024-01-28,19:34:37,Urpay,Marian,12:42:30,13:57:30,14:22:30,15:37:30,00:25:00,""En proceso"",8,""luis huaney"",1"
"714,1,2024-01-28,19:34:37,Urpay,Marian,06:40:00,07:55:00,08:20:00,09:35:00,00:25:00,""En proceso"",9,""luis huaney"",1"
"715,2,2024-01-28,19:34:37,Urpay,Marian,10:00:00,11:15:00,11:40:00,12:55:00,00:25:00,""En proceso"",9,""luis huaney"",1"
"716,3,2024-01-28,19:34:37,Urpay,Marian,13:20:00,14:35:00,15:00:00,16:15:00,00:25:00,""En proceso"",9,""luis huaney"",1"
"717,1,2024-01-28,19:34:37,Urpay,Marian,07:17:30,08:32:30,08:57:30,10:12:30,00:25:00,""En proceso :1/3"",11,""luis huaney"",1"
"718,2,2024-01-28,19:34:37,Urpay,Marian,10:37:30,11:52:30,12:17:30,13:32:30,00:25:00,""En proceso :2/3"",11,""luis huaney"",1"
"719,3,2024-01-28,19:34:37,Urpay,Marian,13:57:30,15:12:30,15:37:30,16:52:30,00:25:00,""En proceso :3/3"",11,""luis huaney"",1"
"720,1,2024-01-29,19:35:56,Urpay,Marian,05:05:00,06:20:00,06:25:00,07:40:00,00:05:00,""En proceso"",11,""luis huaney"",1"
"721,2,2024-01-29,19:35:56,Urpay,Marian,07:45:00,09:00:00,09:05:00,10:20:00,00:05:00,""En proceso"",11,""luis huaney"",1"
"722,3,2024-01-29,19:35:56,Urpay,Marian,10:25:00,11:40:00,11:45:00,13:00:00,00:05:00,""En proceso"",11,""luis huaney"",1"
